Source,Target,Weight,Season
HENRY,ARIEL,,3
HENRY,URSULA,,3
HENRY,PRINCE_ERIC,,3
HENRY,ADOPTION_AGENT,,3
HENRY,MALCOLM,,3
HENRY,SHADOW,,3
HENRY,WALSH,,3
HENRY,RAPUNZEL,,3
HENRY,LUMIERE,,3
HENRY,BLACK_BEARD,,3
HENRY,JONATHAN,,3
HENRY,PRINCE_LEOPOLD,,3
HENRY,GLINDA,,3
HENRY,DOROTHY,,3
REGINA,RUMPLE,,3
REGINA,SNOW,,3
REGINA,HOOK,,3
REGINA,PAN,,3
REGINA,ZELENA,,3
REGINA,PINOCCHIO,,3
REGINA,JIMINY,,3
REGINA,HUNTSMAN,,3
REGINA,RUBY,,3
REGINA,MIRROR,,3
REGINA,GRANNY,,3
REGINA,GRUMPY,,3
REGINA,GEORGE,,3
REGINA,ABIGAIL,,3
REGINA,CINDERELLA,,3
REGINA,THOMAS,,3
REGINA,WHALE,,3
REGINA,GEPPETTO,,3
REGINA,BLUE,,3
REGINA,JEFFERSON,,3
REGINA,MALEFICENT,,3
REGINA,PRINCE_HENRY,,3
REGINA,KING,,3
REGINA,MARTIN,,3
REGINA,MYRNA,,3
REGINA,RUTH,,3
REGINA,MIDAS,,3
REGINA,ZOSO,,3
REGINA,BEALFIRE,,3
REGINA,HORDOR,,3
REGINA,BLIND_WITCH,,3
REGINA,HANSEL,,3
REGINA,GRETEL,,3
REGINA,WOODCUTTER,,3
REGINA,THATCHER,,3
REGINA,STEALTHY,,3
REGINA,LEOPOLD,,3
REGINA,MAURICE,,3
REGINA,NOVA,,3
REGINA,TOMKINS,,3
REGINA,PETER,,3
REGINA,DANIEL,,3
REGINA,CORA,,3
REGINA,AURORA,,3
REGINA,MULAN,,3
REGINA,PRINCE_PHILIP,,3
REGINA,WRAITH,,3
REGINA,LANCELOT,,3
REGINA,HOOK,,3
REGINA,MILAH,,3
REGINA,SMEE,,3
REGINA,IGOR,,3
REGINA,VICTOR_FRANKENSTEIN,,3
REGINA,ANTON,,3
REGINA,ANITA_LUCAS,,3
REGINA,QUINN,,3
REGINA,CLAUDE,,3
REGINA,GREG_MENDELL,,3
REGINA,ALPHONSE_FRANKENSTEIN,,3
REGINA,GERHARDT_FRANKENSTEIN,,3
REGINA,ABRAHAM,,3
REGINA,ARLO,,3
REGINA,JACK,,3
REGINA,SEER,,3
REGINA,QUEEN_EVA,,3
REGINA,JOHANNA,,3
REGINA,TAMARA,,3
REGINA,KING_XAVIER,,3
REGINA,KURT_FLYNN,,3
REGINA,THE_DRAGON,,3
REGINA,SHERIFF_OF_NOTTINGHAM,,3
REGINA,MARIAN,,3
REGINA,ROBIN_HOOD,,3
REGINA,JOHN_DARLING,,3
REGINA,MICHAEL_DARLING,,3
REGINA,THE_SHADOW,,3
REGINA,WENDY,,3
REGINA,FELIX,,3
REGINA,TINKER_BELL,,3
REGINA,LIAM,,3
REGINA,DEVIN,,3
REGINA,ARIEL,,3
REGINA,URSULA,,3
REGINA,PRINCE_ERIC,,3
REGINA,ADOPTION_AGENT,,3
REGINA,MALCOLM,,3
REGINA,SHADOW,,3
REGINA,WALSH,,3
REGINA,RAPUNZEL,,3
REGINA,LUMIERE,,3
REGINA,BLACK_BEARD,,3
REGINA,JONATHAN,,3
REGINA,PRINCE_LEOPOLD,,3
REGINA,GLINDA,,3
REGINA,DOROTHY,,3
RUMPLE,SNOW,,3
RUMPLE,HOOK,,3
RUMPLE,PAN,,3
RUMPLE,ZELENA,,3
RUMPLE,PINOCCHIO,,3
RUMPLE,JIMINY,,3
RUMPLE,HUNTSMAN,,3
RUMPLE,RUBY,,3
RUMPLE,MIRROR,,3
RUMPLE,GRANNY,,3
RUMPLE,GRUMPY,,3
RUMPLE,GEORGE,,3
RUMPLE,ABIGAIL,,3
RUMPLE,CINDERELLA,,3
RUMPLE,THOMAS,,3
RUMPLE,WHALE,,3
RUMPLE,GEPPETTO,,3
RUMPLE,BLUE,,3
RUMPLE,JEFFERSON,,3
RUMPLE,MALEFICENT,,3
RUMPLE,PRINCE_HENRY,,3
RUMPLE,KING,,3
RUMPLE,MARTIN,,3
RUMPLE,MYRNA,,3
RUMPLE,RUTH,,3
RUMPLE,MIDAS,,3
RUMPLE,ZOSO,,3
RUMPLE,BEALFIRE,,3
RUMPLE,HORDOR,,3
RUMPLE,BLIND_WITCH,,3
RUMPLE,HANSEL,,3
RUMPLE,GRETEL,,3
RUMPLE,WOODCUTTER,,3
RUMPLE,THATCHER,,3
RUMPLE,STEALTHY,,3
RUMPLE,LEOPOLD,,3
RUMPLE,MAURICE,,3
RUMPLE,NOVA,,3
RUMPLE,TOMKINS,,3
RUMPLE,PETER,,3
RUMPLE,DANIEL,,3
RUMPLE,CORA,,3
RUMPLE,AURORA,,3
RUMPLE,MULAN,,3
RUMPLE,PRINCE_PHILIP,,3
RUMPLE,WRAITH,,3
RUMPLE,LANCELOT,,3
RUMPLE,HOOK,,3
RUMPLE,MILAH,,3
RUMPLE,SMEE,,3
RUMPLE,IGOR,,3
RUMPLE,VICTOR_FRANKENSTEIN,,3
RUMPLE,ANTON,,3
RUMPLE,ANITA_LUCAS,,3
RUMPLE,QUINN,,3
RUMPLE,CLAUDE,,3
RUMPLE,GREG_MENDELL,,3
RUMPLE,ALPHONSE_FRANKENSTEIN,,3
RUMPLE,GERHARDT_FRANKENSTEIN,,3
RUMPLE,ABRAHAM,,3
RUMPLE,ARLO,,3
RUMPLE,JACK,,3
RUMPLE,SEER,,3
RUMPLE,QUEEN_EVA,,3
RUMPLE,JOHANNA,,3
RUMPLE,TAMARA,,3
RUMPLE,KING_XAVIER,,3
RUMPLE,KURT_FLYNN,,3
RUMPLE,THE_DRAGON,,3
RUMPLE,SHERIFF_OF_NOTTINGHAM,,3
RUMPLE,MARIAN,,3
RUMPLE,ROBIN_HOOD,,3
RUMPLE,JOHN_DARLING,,3
RUMPLE,MICHAEL_DARLING,,3
RUMPLE,THE_SHADOW,,3
RUMPLE,WENDY,,3
RUMPLE,FELIX,,3
RUMPLE,TINKER_BELL,,3
RUMPLE,LIAM,,3
RUMPLE,DEVIN,,3
RUMPLE,ARIEL,,3
RUMPLE,URSULA,,3
RUMPLE,PRINCE_ERIC,,3
RUMPLE,ADOPTION_AGENT,,3
RUMPLE,MALCOLM,,3
RUMPLE,SHADOW,,3
RUMPLE,WALSH,,3
RUMPLE,RAPUNZEL,,3
RUMPLE,LUMIERE,,3
RUMPLE,BLACK_BEARD,,3
RUMPLE,JONATHAN,,3
RUMPLE,PRINCE_LEOPOLD,,3
RUMPLE,GLINDA,,3
RUMPLE,DOROTHY,,3
SNOW,HOOK,,3
SNOW,PAN,,3
SNOW,ZELENA,,3
SNOW,PINOCCHIO,,3
SNOW,JIMINY,,3
SNOW,HUNTSMAN,,3
SNOW,RUBY,,3
SNOW,MIRROR,,3
SNOW,GRANNY,,3
SNOW,GRUMPY,,3
SNOW,GEORGE,,3
SNOW,ABIGAIL,,3
SNOW,CINDERELLA,,3
SNOW,THOMAS,,3
SNOW,WHALE,,3
SNOW,GEPPETTO,,3
SNOW,BLUE,,3
SNOW,JEFFERSON,,3
SNOW,MALEFICENT,,3
SNOW,PRINCE_HENRY,,3
SNOW,KING,,3
SNOW,MARTIN,,3
SNOW,MYRNA,,3
SNOW,RUTH,,3
SNOW,MIDAS,,3
SNOW,ZOSO,,3
SNOW,BEALFIRE,,3
SNOW,HORDOR,,3
SNOW,BLIND_WITCH,,3
SNOW,HANSEL,,3
SNOW,GRETEL,,3
SNOW,WOODCUTTER,,3
SNOW,THATCHER,,3
SNOW,STEALTHY,,3
SNOW,LEOPOLD,,3
SNOW,MAURICE,,3
SNOW,NOVA,,3
SNOW,TOMKINS,,3
SNOW,PETER,,3
SNOW,DANIEL,,3
SNOW,CORA,,3
SNOW,AURORA,,3
SNOW,MULAN,,3
SNOW,PRINCE_PHILIP,,3
SNOW,WRAITH,,3
SNOW,LANCELOT,,3
SNOW,HOOK,,3
SNOW,MILAH,,3
SNOW,SMEE,,3
SNOW,IGOR,,3
SNOW,VICTOR_FRANKENSTEIN,,3
SNOW,ANTON,,3
SNOW,ANITA_LUCAS,,3
SNOW,QUINN,,3
SNOW,CLAUDE,,3
SNOW,GREG_MENDELL,,3
SNOW,ALPHONSE_FRANKENSTEIN,,3
SNOW,GERHARDT_FRANKENSTEIN,,3
SNOW,ABRAHAM,,3
SNOW,ARLO,,3
SNOW,JACK,,3
SNOW,SEER,,3
SNOW,QUEEN_EVA,,3
SNOW,JOHANNA,,3
SNOW,TAMARA,,3
SNOW,KING_XAVIER,,3
SNOW,KURT_FLYNN,,3
SNOW,THE_DRAGON,,3
SNOW,SHERIFF_OF_NOTTINGHAM,,3
SNOW,MARIAN,,3
SNOW,ROBIN_HOOD,,3
SNOW,JOHN_DARLING,,3
SNOW,MICHAEL_DARLING,,3
SNOW,THE_SHADOW,,3
SNOW,WENDY,,3
SNOW,FELIX,,3
SNOW,TINKER_BELL,,3
SNOW,LIAM,,3
SNOW,DEVIN,,3
SNOW,ARIEL,,3
SNOW,URSULA,,3
SNOW,PRINCE_ERIC,,3
SNOW,ADOPTION_AGENT,,3
SNOW,MALCOLM,,3
SNOW,SHADOW,,3
SNOW,WALSH,,3
SNOW,RAPUNZEL,,3
SNOW,LUMIERE,,3
SNOW,BLACK_BEARD,,3
SNOW,JONATHAN,,3
SNOW,PRINCE_LEOPOLD,,3
SNOW,GLINDA,,3
SNOW,DOROTHY,,3
HOOK,PAN,,3
HOOK,ZELENA,,3
HOOK,PINOCCHIO,,3
HOOK,JIMINY,,3
HOOK,HUNTSMAN,,3
HOOK,RUBY,,3
HOOK,MIRROR,,3
HOOK,GRANNY,,3
HOOK,GRUMPY,,3
HOOK,GEORGE,,3
HOOK,ABIGAIL,,3
HOOK,CINDERELLA,,3
HOOK,THOMAS,,3
HOOK,WHALE,,3
HOOK,GEPPETTO,,3
HOOK,BLUE,,3
HOOK,JEFFERSON,,3
HOOK,MALEFICENT,,3
HOOK,PRINCE_HENRY,,3
HOOK,KING,,3
HOOK,MARTIN,,3
HOOK,MYRNA,,3
HOOK,RUTH,,3
HOOK,MIDAS,,3
HOOK,ZOSO,,3
HOOK,BEALFIRE,,3
HOOK,HORDOR,,3
HOOK,BLIND_WITCH,,3
HOOK,HANSEL,,3
HOOK,GRETEL,,3
HOOK,WOODCUTTER,,3
HOOK,THATCHER,,3
HOOK,STEALTHY,,3
HOOK,LEOPOLD,,3
HOOK,MAURICE,,3
HOOK,NOVA,,3
HOOK,TOMKINS,,3
HOOK,PETER,,3
HOOK,DANIEL,,3
HOOK,CORA,,3
HOOK,AURORA,,3
HOOK,MULAN,,3
HOOK,PRINCE_PHILIP,,3
HOOK,WRAITH,,3
HOOK,LANCELOT,,3
HOOK,HOOK,,3
HOOK,MILAH,,3
HOOK,SMEE,,3
HOOK,IGOR,,3
HOOK,VICTOR_FRANKENSTEIN,,3
HOOK,ANTON,,3
HOOK,ANITA_LUCAS,,3
HOOK,QUINN,,3
HOOK,CLAUDE,,3
HOOK,GREG_MENDELL,,3
HOOK,ALPHONSE_FRANKENSTEIN,,3
HOOK,GERHARDT_FRANKENSTEIN,,3
HOOK,ABRAHAM,,3
HOOK,ARLO,,3
HOOK,JACK,,3
HOOK,SEER,,3
HOOK,QUEEN_EVA,,3
HOOK,JOHANNA,,3
HOOK,TAMARA,,3
HOOK,KING_XAVIER,,3
HOOK,KURT_FLYNN,,3
HOOK,THE_DRAGON,,3
HOOK,SHERIFF_OF_NOTTINGHAM,,3
HOOK,MARIAN,,3
HOOK,ROBIN_HOOD,,3
HOOK,JOHN_DARLING,,3
HOOK,MICHAEL_DARLING,,3
HOOK,THE_SHADOW,,3
HOOK,WENDY,,3
HOOK,FELIX,,3
HOOK,TINKER_BELL,,3
HOOK,LIAM,,3
HOOK,DEVIN,,3
HOOK,ARIEL,,3
HOOK,URSULA,,3
HOOK,PRINCE_ERIC,,3
HOOK,ADOPTION_AGENT,,3
HOOK,MALCOLM,,3
HOOK,SHADOW,,3
HOOK,WALSH,,3
HOOK,RAPUNZEL,,3
HOOK,LUMIERE,,3
HOOK,BLACK_BEARD,,3
HOOK,JONATHAN,,3
HOOK,PRINCE_LEOPOLD,,3
HOOK,GLINDA,,3
HOOK,DOROTHY,,3
PAN,ZELENA,,3
PAN,PINOCCHIO,,3
PAN,JIMINY,,3
PAN,HUNTSMAN,,3
PAN,RUBY,,3
PAN,MIRROR,,3
PAN,GRANNY,,3
PAN,GRUMPY,,3
PAN,GEORGE,,3
PAN,ABIGAIL,,3
PAN,CINDERELLA,,3
PAN,THOMAS,,3
PAN,WHALE,,3
PAN,GEPPETTO,,3
PAN,BLUE,,3
PAN,JEFFERSON,,3
PAN,MALEFICENT,,3
PAN,PRINCE_HENRY,,3
PAN,KING,,3
PAN,MARTIN,,3
PAN,MYRNA,,3
PAN,RUTH,,3
PAN,MIDAS,,3
PAN,ZOSO,,3
PAN,BEALFIRE,,3
PAN,HORDOR,,3
PAN,BLIND_WITCH,,3
PAN,HANSEL,,3
PAN,GRETEL,,3
PAN,WOODCUTTER,,3
PAN,THATCHER,,3
PAN,STEALTHY,,3
PAN,LEOPOLD,,3
PAN,MAURICE,,3
PAN,NOVA,,3
PAN,TOMKINS,,3
PAN,PETER,,3
PAN,DANIEL,,3
PAN,CORA,,3
PAN,AURORA,,3
PAN,MULAN,,3
PAN,PRINCE_PHILIP,,3
PAN,WRAITH,,3
PAN,LANCELOT,,3
PAN,HOOK,,3
PAN,MILAH,,3
PAN,SMEE,,3
PAN,IGOR,,3
PAN,VICTOR_FRANKENSTEIN,,3
PAN,ANTON,,3
PAN,ANITA_LUCAS,,3
PAN,QUINN,,3
PAN,CLAUDE,,3
PAN,GREG_MENDELL,,3
PAN,ALPHONSE_FRANKENSTEIN,,3
PAN,GERHARDT_FRANKENSTEIN,,3
PAN,ABRAHAM,,3
PAN,ARLO,,3
PAN,JACK,,3
PAN,SEER,,3
PAN,QUEEN_EVA,,3
PAN,JOHANNA,,3
PAN,TAMARA,,3
PAN,KING_XAVIER,,3
PAN,KURT_FLYNN,,3
PAN,THE_DRAGON,,3
PAN,SHERIFF_OF_NOTTINGHAM,,3
PAN,MARIAN,,3
PAN,ROBIN_HOOD,,3
PAN,JOHN_DARLING,,3
PAN,MICHAEL_DARLING,,3
PAN,THE_SHADOW,,3
PAN,WENDY,,3
PAN,FELIX,,3
PAN,TINKER_BELL,,3
PAN,LIAM,,3
PAN,DEVIN,,3
PAN,ARIEL,,3
PAN,URSULA,,3
PAN,PRINCE_ERIC,,3
PAN,ADOPTION_AGENT,,3
PAN,MALCOLM,,3
PAN,SHADOW,,3
PAN,WALSH,,3
PAN,RAPUNZEL,,3
PAN,LUMIERE,,3
PAN,BLACK_BEARD,,3
PAN,JONATHAN,,3
PAN,PRINCE_LEOPOLD,,3
PAN,GLINDA,,3
PAN,DOROTHY,,3
ZELENA,PINOCCHIO,,3
ZELENA,JIMINY,,3
ZELENA,HUNTSMAN,,3
ZELENA,RUBY,,3
ZELENA,MIRROR,,3
ZELENA,GRANNY,,3
ZELENA,GRUMPY,,3
ZELENA,GEORGE,,3
ZELENA,ABIGAIL,,3
ZELENA,CINDERELLA,,3
ZELENA,THOMAS,,3
ZELENA,WHALE,,3
ZELENA,GEPPETTO,,3
ZELENA,BLUE,,3
ZELENA,JEFFERSON,,3
ZELENA,MALEFICENT,,3
ZELENA,PRINCE_HENRY,,3
ZELENA,KING,,3
ZELENA,MARTIN,,3
ZELENA,MYRNA,,3
ZELENA,RUTH,,3
ZELENA,MIDAS,,3
ZELENA,ZOSO,,3
ZELENA,BEALFIRE,,3
ZELENA,HORDOR,,3
ZELENA,BLIND_WITCH,,3
ZELENA,HANSEL,,3
ZELENA,GRETEL,,3
ZELENA,WOODCUTTER,,3
ZELENA,THATCHER,,3
ZELENA,STEALTHY,,3
ZELENA,LEOPOLD,,3
ZELENA,MAURICE,,3
ZELENA,NOVA,,3
ZELENA,TOMKINS,,3
ZELENA,PETER,,3
ZELENA,DANIEL,,3
ZELENA,CORA,,3
ZELENA,AURORA,,3
ZELENA,MULAN,,3
ZELENA,PRINCE_PHILIP,,3
ZELENA,WRAITH,,3
ZELENA,LANCELOT,,3
