Source,Target,Weight,Season
REGINA,THOMAS,,2
REGINA,WHALE,,2
REGINA,GEPPETTO,,2
REGINA,BLUE,,2
REGINA,JEFFERSON,,2
REGINA,MALEFICENT,,2
REGINA,PRINCE_HENRY,,2
REGINA,KING,,2
REGINA,MARTIN,,2
REGINA,MYRNA,,2
REGINA,RUTH,,2
REGINA,MIDAS,,2
REGINA,ZOSO,,2
REGINA,BEALFIRE,,2
REGINA,HORDOR,,2
REGINA,BLIND_WITCH,,2
REGINA,HANSEL,,2
REGINA,GRETEL,,2
REGINA,WOODCUTTER,,2
REGINA,THATCHER,,2
REGINA,STEALTHY,,2
REGINA,LEOPOLD,,2
REGINA,MAURICE,,2
REGINA,NOVA,,2
REGINA,TOMKINS,,2
REGINA,PETER,,2
REGINA,DANIEL,,2
REGINA,CORA,,2
REGINA,AURORA,,2
REGINA,MULAN,,2
REGINA,PRINCE_PHILIP,,2
REGINA,WRAITH,,2
REGINA,LANCELOT,,2
REGINA,MILAH,,2
REGINA,SMEE,,2
REGINA,IGOR,,2
REGINA,VICTOR_FRANKENSTEIN,,2
REGINA,ANTON,,2
REGINA,ANITA_LUCAS,,2
REGINA,QUINN,,2
REGINA,CLAUDE,,2
REGINA,GREG_MENDELL,,2
REGINA,ALPHONSE_FRANKENSTEIN,,2
REGINA,GERHARDT_FRANKENSTEIN,,2
REGINA,ABRAHAM,,2
REGINA,ARLO,,2
REGINA,JACK,,2
REGINA,SEER,,2
REGINA,QUEEN_EVA,,2
REGINA,JOHANNA,,2
REGINA,TAMARA,,2
REGINA,KING_XAVIER,,2
REGINA,KURT_FLYNN,,2
REGINA,THE_DRAGON,,2
REGINA,SHERIFF_OF_NOTTINGHAM,,2
REGINA,MARIAN,,2
REGINA,ROBIN_HOOD,,2
REGINA,JOHN_DARLING,,2
REGINA,MICHAEL_DARLING,,2
REGINA,THE_SHADOW,,2
REGINA,WENDY,,2
REGINA,FELIX,,2
RUMPLE,SNOW,,2
RUMPLE,HOOK,,2
RUMPLE,PINOCCHIO,,2
RUMPLE,JIMINY,,2
RUMPLE,HUNTSMAN,,2
RUMPLE,RUBY,,2
RUMPLE,MIRROR,,2
RUMPLE,GRANNY,,2
RUMPLE,GRUMPY,,2
RUMPLE,GEORGE,,2
RUMPLE,ABIGAIL,,2
RUMPLE,CINDERELLA,,2
RUMPLE,THOMAS,,2
RUMPLE,WHALE,,2
RUMPLE,GEPPETTO,,2
RUMPLE,BLUE,,2
RUMPLE,JEFFERSON,,2
RUMPLE,MALEFICENT,,2
RUMPLE,PRINCE_HENRY,,2
RUMPLE,KING,,2
RUMPLE,MARTIN,,2
RUMPLE,MYRNA,,2
RUMPLE,RUTH,,2
RUMPLE,MIDAS,,2
RUMPLE,ZOSO,,2
RUMPLE,BEALFIRE,,2
RUMPLE,HORDOR,,2
RUMPLE,BLIND_WITCH,,2
RUMPLE,HANSEL,,2
RUMPLE,GRETEL,,2
RUMPLE,WOODCUTTER,,2
RUMPLE,THATCHER,,2
RUMPLE,STEALTHY,,2
RUMPLE,LEOPOLD,,2
RUMPLE,MAURICE,,2
RUMPLE,NOVA,,2
RUMPLE,TOMKINS,,2
RUMPLE,PETER,,2
RUMPLE,DANIEL,,2
RUMPLE,CORA,,2
RUMPLE,AURORA,,2
RUMPLE,MULAN,,2
RUMPLE,PRINCE_PHILIP,,2
RUMPLE,WRAITH,,2
RUMPLE,LANCELOT,,2
RUMPLE,MILAH,,2
RUMPLE,SMEE,,2
RUMPLE,IGOR,,2
RUMPLE,VICTOR_FRANKENSTEIN,,2
RUMPLE,ANTON,,2
RUMPLE,ANITA_LUCAS,,2
RUMPLE,QUINN,,2
RUMPLE,CLAUDE,,2
RUMPLE,GREG_MENDELL,,2
RUMPLE,ALPHONSE_FRANKENSTEIN,,2
RUMPLE,GERHARDT_FRANKENSTEIN,,2
RUMPLE,ABRAHAM,,2
RUMPLE,ARLO,,2
RUMPLE,JACK,,2
RUMPLE,SEER,,2
RUMPLE,QUEEN_EVA,,2
RUMPLE,JOHANNA,,2
RUMPLE,TAMARA,,2
RUMPLE,KING_XAVIER,,2
RUMPLE,KURT_FLYNN,,2
RUMPLE,THE_DRAGON,,2
RUMPLE,SHERIFF_OF_NOTTINGHAM,,2
RUMPLE,MARIAN,,2
RUMPLE,ROBIN_HOOD,,2
RUMPLE,JOHN_DARLING,,2
RUMPLE,MICHAEL_DARLING,,2
RUMPLE,THE_SHADOW,,2
RUMPLE,WENDY,,2
RUMPLE,FELIX,,2
SNOW,HOOK,,2
SNOW,PINOCCHIO,,2
SNOW,JIMINY,,2
SNOW,HUNTSMAN,,2
SNOW,RUBY,,2
SNOW,MIRROR,,2
SNOW,GRANNY,,2
SNOW,GRUMPY,,2
SNOW,GEORGE,,2
SNOW,ABIGAIL,,2
SNOW,CINDERELLA,,2
SNOW,THOMAS,,2
SNOW,WHALE,,2
SNOW,GEPPETTO,,2
SNOW,BLUE,,2
SNOW,JEFFERSON,,2
SNOW,MALEFICENT,,2
SNOW,PRINCE_HENRY,,2
SNOW,KING,,2
SNOW,MARTIN,,2
SNOW,MYRNA,,2
SNOW,RUTH,,2
SNOW,MIDAS,,2
SNOW,ZOSO,,2
SNOW,BEALFIRE,,2
SNOW,HORDOR,,2
SNOW,BLIND_WITCH,,2
SNOW,HANSEL,,2
SNOW,GRETEL,,2
SNOW,WOODCUTTER,,2
SNOW,THATCHER,,2
SNOW,STEALTHY,,2
SNOW,LEOPOLD,,2
SNOW,MAURICE,,2
SNOW,NOVA,,2
SNOW,TOMKINS,,2
SNOW,PETER,,2
SNOW,DANIEL,,2
SNOW,CORA,,2
SNOW,AURORA,,2
SNOW,MULAN,,2
SNOW,PRINCE_PHILIP,,2
SNOW,WRAITH,,2
SNOW,LANCELOT,,2
SNOW,MILAH,,2
SNOW,SMEE,,2
SNOW,IGOR,,2
SNOW,VICTOR_FRANKENSTEIN,,2
SNOW,ANTON,,2
SNOW,ANITA_LUCAS,,2
SNOW,QUINN,,2
SNOW,CLAUDE,,2
SNOW,GREG_MENDELL,,2
SNOW,ALPHONSE_FRANKENSTEIN,,2
SNOW,GERHARDT_FRANKENSTEIN,,2
SNOW,ABRAHAM,,2
SNOW,ARLO,,2
SNOW,JACK,,2
SNOW,SEER,,2
SNOW,QUEEN_EVA,,2
SNOW,JOHANNA,,2
SNOW,TAMARA,,2
SNOW,KING_XAVIER,,2
SNOW,KURT_FLYNN,,2
SNOW,THE_DRAGON,,2
SNOW,SHERIFF_OF_NOTTINGHAM,,2
SNOW,MARIAN,,2
SNOW,ROBIN_HOOD,,2
SNOW,JOHN_DARLING,,2
SNOW,MICHAEL_DARLING,,2
SNOW,THE_SHADOW,,2
SNOW,WENDY,,2
SNOW,FELIX,,2
HOOK,PINOCCHIO,,2
HOOK,JIMINY,,2
HOOK,HUNTSMAN,,2
HOOK,RUBY,,2
HOOK,MIRROR,,2
HOOK,GRANNY,,2
HOOK,GRUMPY,,2
HOOK,GEORGE,,2
HOOK,ABIGAIL,,2
HOOK,CINDERELLA,,2
HOOK,THOMAS,,2
HOOK,WHALE,,2
HOOK,GEPPETTO,,2
HOOK,BLUE,,2
HOOK,JEFFERSON,,2
HOOK,MALEFICENT,,2
HOOK,PRINCE_HENRY,,2
HOOK,KING,,2
HOOK,MARTIN,,2
HOOK,MYRNA,,2
HOOK,RUTH,,2
HOOK,MIDAS,,2
HOOK,ZOSO,,2
HOOK,BEALFIRE,,2
HOOK,HORDOR,,2
HOOK,BLIND_WITCH,,2
HOOK,HANSEL,,2
HOOK,GRETEL,,2
HOOK,WOODCUTTER,,2
HOOK,THATCHER,,2
HOOK,STEALTHY,,2
HOOK,LEOPOLD,,2
HOOK,MAURICE,,2
HOOK,NOVA,,2
HOOK,TOMKINS,,2
HOOK,PETER,,2
HOOK,DANIEL,,2
HOOK,CORA,,2
HOOK,AURORA,,2
HOOK,MULAN,,2
HOOK,PRINCE_PHILIP,,2
HOOK,WRAITH,,2
HOOK,LANCELOT,,2
HOOK,MILAH,,2
HOOK,SMEE,,2
HOOK,IGOR,,2
HOOK,VICTOR_FRANKENSTEIN,,2
HOOK,ANTON,,2
HOOK,ANITA_LUCAS,,2
HOOK,QUINN,,2
HOOK,CLAUDE,,2
HOOK,GREG_MENDELL,,2
HOOK,ALPHONSE_FRANKENSTEIN,,2
HOOK,GERHARDT_FRANKENSTEIN,,2
HOOK,ABRAHAM,,2
HOOK,ARLO,,2
HOOK,JACK,,2
HOOK,SEER,,2
HOOK,QUEEN_EVA,,2
HOOK,JOHANNA,,2
HOOK,TAMARA,,2
HOOK,KING_XAVIER,,2
HOOK,KURT_FLYNN,,2
HOOK,THE_DRAGON,,2
HOOK,SHERIFF_OF_NOTTINGHAM,,2
HOOK,MARIAN,,2
HOOK,ROBIN_HOOD,,2
HOOK,JOHN_DARLING,,2
HOOK,MICHAEL_DARLING,,2
HOOK,THE_SHADOW,,2
HOOK,WENDY,,2
HOOK,FELIX,,
